# index, _pos
613,"array([ 2924.8635556 , -4436.11627209])"
614,"array([-3396.56965096,  2811.21430113])"
615,"array([328.70220379, 320.33612193])"
616,"array([4970.05233032, -233.68399152])"
617,"array([5022.875617 ,  375.6705563])"
618,"array([ 3509.88646501, -5404.59289073])"
619,"array([ 3183.41724484, -1783.0487426 ])"
620,"array([-2373.44235602,  3738.56251028])"
621,"array([ 1577.28328538, -4536.85816418])"
622,"array([ 1722.70020062, -5121.28844794])"
623,"array([2028.51875004, -954.23512914])"
624,"array([130.55367544,  -7.98813596])"
625,"array([ 1282.50855532, -5888.98351569])"
626,"array([6424.44704482, 2240.68082256])"
627,"array([-3893.52460677,  1788.02934901])"
628,"array([-156.70856598, -632.55079631])"
629,"array([ 3319.21839674, -5496.44113083])"
630,"array([4106.8734718 ,  327.59356209])"
631,"array([-2375.03766309, -4416.95860269])"
632,"array([-7155.74784243,  -329.17308931])"
633,"array([2322.66957175, 4855.51968015])"
634,"array([ -988.22916817, -2669.1151951 ])"
635,"array([ -524.87553113, -4559.36679688])"
636,"array([-4496.01923989,   112.40596907])"
637,"array([ 5706.36950234, -2819.88625689])"
638,"array([-3315.77452601,  6899.59323818])"
639,"array([  83.08603998, -269.98393754])"
640,"array([-3827.56992055,  3655.61783077])"
641,"array([ -891.52624579, -4763.18707565])"
642,"array([ 2118.38224624, -1707.14953141])"
643,"array([-3253.86286428, -1219.14958171])"
644,"array([-5810.50783483,  -595.31188533])"
645,"array([-2993.77104345,  5804.47968369])"
646,"array([-4582.0478185 ,  3182.27453517])"
647,"array([5166.61927844, 3191.37935531])"
648,"array([ 3241.83042399, -3110.91746603])"
649,"array([-3209.70314702, -2506.93030695])"
650,"array([-3593.5022317 ,  5993.00874433])"
651,"array([7585.48168388, 1261.33343695])"
652,"array([ 7195.74241535, -1041.72011394])"
653,"array([ 6163.73663291, -4460.16670875])"
654,"array([4779.89250542, 4130.45043005])"
655,"array([-2811.32116732,  5605.66121535])"
656,"array([-2851.64485666,  6497.10077826])"
657,"array([-4664.56238919,  3486.40903258])"
658,"array([4070.48181082, 2883.33466468])"
659,"array([ -128.87063366, -5767.16434709])"
660,"array([  213.7546994 , -4619.29672725])"
661,"array([ 3495.42680432, -5037.61027826])"
662,"array([2122.03999164,  355.91706551])"
663,"array([-2628.69114318,  3943.00400701])"
664,"array([-3427.8611058 , -3982.57164322])"
665,"array([4338.185103  , 5820.00256206])"
666,"array([-2400.76008103,  1474.79013778])"
667,"array([-4911.99193281,  4665.19691993])"
668,"array([ 1712.71802459, -6628.35289855])"
669,"array([ 4119.43435737, -2178.42670397])"
670,"array([-2233.73044082,  6640.39586589])"
671,"array([-5127.81869026,  1081.3169954 ])"
672,"array([5665.02596627, 3153.56178101])"
673,"array([5323.38948828,  787.81847725])"
674,"array([4277.67074771, 2152.9130067 ])"
675,"array([-330.80328905, 6997.69604319])"
676,"array([136.55925867,  64.21060243])"
677,"array([-572.90476715, -216.06028547])"
678,"array([4945.64299566, 4540.6160058 ])"
679,"array([ 6805.18201055, -2081.11668366])"
680,"array([-4432.10364549,  3648.84327588])"
681,"array([5593.55667385,  145.32156156])"
682,"array([ 2281.98987283, -1656.71498718])"
683,"array([-4072.73259543, -1428.1011009 ])"
684,"array([1666.60599691, 4167.34524853])"
685,"array([ 961.69884859, 2630.02597414])"
686,"array([-4330.3965829 ,  2072.07393187])"
687,"array([-6458.05936287, -2621.59125882])"
688,"array([-1083.86576149,  2034.57838852])"
689,"array([-7478.5601419 ,   993.67215118])"
690,"array([ -140.2048237, -3928.6490383])"
691,"array([5084.92770779, 4697.97935136])"
692,"array([-6541.37474499,  1937.23042029])"
693,"array([4534.63089008, 1757.85868725])"
694,"array([ -413.92937507, -6408.47755928])"
695,"array([-4605.37766847, -2376.78042471])"
696,"array([-1108.29768599, -2210.49288189])"
697,"array([-6540.58014408,  1506.13825101])"
698,"array([  422.05403841, -5585.78753424])"
699,"array([ 3209.61458007, -2791.27812897])"
700,"array([-3039.1482387 , -4734.96795617])"
701,"array([2478.99137379, 3626.66702502])"
702,"array([4322.50614652, 2225.13420296])"
703,"array([-5072.22324314,   846.37708363])"
704,"array([-1238.73180598,  1903.73723781])"
705,"array([ 6502.34157864, -2605.46646589])"
706,"array([3472.43981004, 6349.27336336])"
707,"array([ 3830.4217228 , -4340.69733833])"
708,"array([1826.89357958, 3223.83165315])"
709,"array([ 2406.91600843, -3047.4052769 ])"
710,"array([1476.23076711, 5972.61861979])"
711,"array([  851.28766321, -4571.02377295])"
712,"array([2400.15284242, 4881.1782881 ])"
713,"array([-6595.81157301,   828.63792774])"
714,"array([6109.91936441, 2606.9185181 ])"
715,"array([-623.89338056,  373.6584786 ])"
716,"array([3763.28489811,  477.35478594])"
717,"array([ 5173.90345913, -2376.65109896])"
718,"array([-1348.5102341 , -6803.72654939])"
719,"array([-3284.84273627,  3110.30983283])"
720,"array([-2597.47614398,  2413.03110059])"
721,"array([ 883.39159181, 6238.03385247])"
722,"array([-1323.24169284, -2312.47447114])"
723,"array([-3222.68107316, -2774.93282402])"
724,"array([ 1221.03520963, -5958.35181591])"
725,"array([ 6082.36243292, -2077.56248778])"
726,"array([7142.83683825, 1095.08612973])"
727,"array([-189.35402107,   33.85423359])"
728,"array([-2425.75947982,  4278.75230402])"
729,"array([ 4960.47600213, -3326.59241727])"
730,"array([ -810.29643015, -2664.20498701])"
731,"array([ 178.40124652, -214.78914583])"
732,"array([3711.73422171, 3133.72903799])"
733,"array([ 149.90115366, -381.44083893])"
734,"array([5451.50740201, 5434.29596898])"
735,"array([-6986.25011137,  2294.6373257 ])"
736,"array([-4974.31648421,  3931.52395891])"
737,"array([ 4725.90379659, -5461.62730661])"
738,"array([2816.82582364,   58.6905215 ])"
739,"array([ 2631.44812253, -3008.35575491])"
740,"array([-3505.49107634, -2069.95530599])"
741,"array([-2986.15368624,  6326.57360625])"
742,"array([2084.49133793, 2370.8488369 ])"
743,"array([178.927534  , 259.25664487])"
744,"array([  249.98262179, -2444.11565542])"
745,"array([ 4999.65615167, -2494.07500909])"
746,"array([5049.91761802, -245.99295569])"
747,"array([5029.47822459,  677.84920875])"
748,"array([ 226.28402311, -483.78051151])"
749,"array([-274.03439439,  607.74664833])"
750,"array([-314.73270813,  -39.79180966])"
751,"array([ 180.89424935, -500.68386708])"
752,"array([-4994.01815548,   712.54168897])"
753,"array([1833.35560488, 3056.37843088])"
754,"array([-2796.48254997,  4756.95913639])"
755,"array([ -784.61567368, -6529.05615975])"
756,"array([-1743.96200069,  7197.00413068])"
757,"array([-1851.66278631, -2626.75710901])"
758,"array([ 3196.10219896, -4719.54058801])"
759,"array([ -265.10592812, -2090.66916176])"
760,"array([-3857.44225465, -3286.88430336])"
761,"array([ 1580.33966539, -7336.82265618])"
762,"array([ 4745.27372649, -4888.08765724])"
763,"array([-3920.08528221, -1371.5753871 ])"
764,"array([-2899.26490222,  4347.07546562])"
765,"array([ 4224.39996585, -1499.63989521])"
766,"array([-2937.37540985,   697.39609244])"
767,"array([2788.27716315, 2706.89131092])"
768,"array([-3958.09769083,  4598.99445945])"
769,"array([-5284.26781741, -3228.51949897])"
770,"array([  126.18933545, -4309.67492434])"
771,"array([-3834.82275387, -2243.99968974])"
772,"array([2243.63840222, 2851.03419576])"
773,"array([194.24583317, -23.95446132])"
774,"array([-4330.30078307,  -107.16208817])"
775,"array([1281.73053007, 2725.75637769])"
776,"array([  154.57512143, -1970.71408568])"
777,"array([-1681.70262671,  2462.44584781])"
778,"array([-512.35560972,  327.3483113 ])"
779,"array([-3949.5850208 ,  3129.84418643])"
780,"array([  794.3826256 , -4057.78468638])"
781,"array([ -961.97705655, -6437.14494946])"
782,"array([2177.98347982, 2473.31770817])"
783,"array([-1044.65288746, -2605.37333695])"
784,"array([-6221.50939223, -3748.7515869 ])"
785,"array([-6450.60665054, -3209.6569288 ])"
786,"array([ 5386.98171614, -2453.57281518])"
787,"array([-2401.26759593,  2532.89896505])"
788,"array([-4658.93884061, -2309.93746812])"
789,"array([5273.72328347, 4056.60980367])"
790,"array([-3223.12127709,  2766.73705434])"
791,"array([1046.90185291, 6319.78522765])"
792,"array([ 2099.03786502, -6980.87953999])"
793,"array([-3375.98182672,  3544.68029829])"
794,"array([5779.33022642, 3468.38689278])"
795,"array([5444.30394951, 2022.78707091])"
796,"array([ -747.70853116, -4682.66575155])"
797,"array([ 6962.82359387, -2105.43588799])"
798,"array([2084.53939893, 2766.31982991])"
799,"array([-4573.47599865,    77.15369466])"
800,"array([-3930.27570039,  2229.27942831])"
801,"array([4062.49011567, 5550.67751024])"
802,"array([-776.29067738, 5673.36161394])"
803,"array([-799.90475488, 6639.40452101])"
804,"array([5061.49729776, 4196.3968964 ])"
805,"array([-6547.35160729,   658.93905711])"
806,"array([-2620.8954216 ,  2929.30835536])"
807,"array([-5373.59518244,  4788.52955395])"
808,"array([-2663.2213432 , -5633.83324538])"
809,"array([4785.33610666,  623.36617157])"
810,"array([3244.86804204, 3746.32718813])"
811,"array([283.98314907, 509.18572098])"
812,"array([  592.18664145, -6296.10713103])"
813,"array([1873.5194649 , 1578.66540435])"
814,"array([-6091.42802941, -1901.62393533])"
815,"array([-3444.28557032, -3649.13830489])"
816,"array([-2765.64557069,  5935.80153784])"
817,"array([-4214.3803182 ,  3437.65436012])"
818,"array([4089.85154223, 3136.37649432])"
819,"array([-1087.94745342,  3649.69926161])"
820,"array([621.82344108, 156.17925448])"
821,"array([5803.93987849,  583.68063699])"
822,"array([6804.06091453, -629.51397041])"
823,"array([6037.35118299, 2415.93214585])"
824,"array([200.4355509 ,  44.15441464])"
825,"array([4317.10136033, 1870.04532497])"
826,"array([-5590.94543751,  2539.8354262 ])"
827,"array([-2926.224246 ,  -172.4944041])"
828,"array([ 5157.77350957, -2662.51468632])"
829,"array([-5650.88147551, -2167.59806591])"
830,"array([-2750.06656122,  -248.73401789])"
831,"array([6841.16631105, 1736.94859411])"
832,"array([ 629.29287483, -437.41310104])"
833,"array([ 2973.32035417, -1474.8986519 ])"
834,"array([-271.79171147,  355.02612975])"
835,"array([3864.61200025, 4853.16027334])"
836,"array([-179.51731976,  352.95489398])"
837,"array([-2607.20320162,  3506.44081005])"
838,"array([2520.01217925,  550.77223844])"
839,"array([-229.35008589,  563.50655491])"
840,"array([-264.49850463, 7382.91005272])"
841,"array([ 4630.41369034, -5133.40697335])"
842,"array([2794.58076701, 3355.42851214])"
843,"array([-2870.29972651,  4590.74119133])"
844,"array([-1743.74682648,  1972.73867449])"
845,"array([-2364.73007602,  1802.95094779])"
846,"array([ 3020.76314584, -3352.0528862 ])"
847,"array([-1247.0301864 , -3966.04263867])"
848,"array([-1447.63036154,  2243.14634144])"
849,"array([-5245.98654521,   -38.08286269])"
850,"array([-3619.42137902,   911.83936291])"
851,"array([-458.74105146,  220.21305664])"
852,"array([3062.46191776, 5308.55107832])"
853,"array([-196.38278883,  222.7208259 ])"
854,"array([4275.7613734 , 5592.80314657])"
855,"array([-158.19674213, 1233.55069823])"
856,"array([-3149.73283484, -1626.96491989])"
857,"array([ 2321.48862059, -3612.68497186])"
858,"array([-1531.99751041, -6735.25378016])"
859,"array([-4617.1731614,   328.5960236])"
860,"array([5498.66788377, -765.04879693])"
861,"array([-3455.76088747, -4263.18349097])"
862,"array([-3087.94256899,  -687.38852361])"
863,"array([-2953.23618067, -2507.7892724 ])"
864,"array([-274.28398923,  -56.01196198])"
865,"array([ 2890.32034124, -5115.88466315])"
866,"array([-48.36409937, 386.6317123 ])"
867,"array([-1028.20936698,  2213.10506492])"
868,"array([-574.17187768, 6228.31661509])"
869,"array([ 55.70610952, -97.34188456])"
870,"array([ 155.06815979, 4936.26413222])"
871,"array([4695.84670228, 5660.84885931])"
872,"array([1504.65304553, 5128.12202169])"
873,"array([-2516.79457296,  5923.86169253])"
874,"array([ 1969.22530069, -3216.25978468])"
875,"array([3702.76265847, 1491.96146025])"
876,"array([ 3946.35163653, -5429.58360989])"
877,"array([ 1246.05402249, -4007.6947347 ])"
878,"array([4967.92737713, 1285.11855609])"
879,"array([  125.13838858, -6565.0830371 ])"
880,"array([ 562.93892143, -174.51505737])"
881,"array([-1949.96382656, -6557.44414538])"
882,"array([  47.15352426, -225.80593441])"
883,"array([4738.84688656, 4388.58708431])"
884,"array([  93.18888562, -647.07308116])"
885,"array([-595.76846586,  232.89006881])"
886,"array([1705.42966238, 6192.18594235])"
887,"array([ 1.73513867e-03, -1.65738122e+02])"
888,"array([131.77179773, 278.81848967])"
889,"array([-1073.44172997,  4740.54604772])"
890,"array([-1744.33369374,  2006.09005835])"
891,"array([-1474.98776496,  4500.48954203])"
892,"array([ 1034.09475515, -6240.9876985 ])"
893,"array([  256.6530958, -6924.7635158])"
894,"array([ 55.4991998 , 430.13347572])"
895,"array([3394.93577606,  150.36399426])"
896,"array([   6.54310587, -204.44262433])"
897,"array([-4850.65754456,  2148.67801107])"
898,"array([ 3533.32392978, -1836.44485024])"
899,"array([ 16.59131136, 159.62676679])"
900,"array([-2259.92903143, -3477.53231158])"
901,"array([-4221.71096321,  4896.55725291])"
902,"array([2868.63347176, 3130.13282519])"
903,"array([-516.70889215, 6303.97590024])"
904,"array([5027.55608278, 2151.28573892])"
905,"array([-6411.96033016,  -508.56992303])"
906,"array([ 5171.32250302, -1683.86945351])"
907,"array([ 2006.89897676, -3284.85620903])"
908,"array([-4352.60634052, -1186.55463185])"
909,"array([-2211.46587375,  3066.4704351 ])"
910,"array([-3531.41529709,  3560.8768806 ])"
911,"array([ 3723.94810592, -5620.23202856])"
912,"array([ -961.53912421, -1713.22519023])"
913,"array([  691.68503352, -6335.61037159])"
914,"array([-334.70973567, -475.34136132])"
915,"array([-193.00700098, -687.51119846])"
916,"array([ 516.46573048, 4934.05308292])"
917,"array([-2127.30757875, -6224.70659807])"
918,"array([-5266.53672578,  2381.74379442])"
919,"array([ 7416.92497313, -1049.79494117])"
920,"array([301.91035397,  46.36732784])"
921,"array([  66.20839708, -284.74295378])"
922,"array([-1160.66453001,  3110.9568637 ])"
923,"array([-2654.34931762,  4991.18257018])"
924,"array([2072.90996626, 5300.10621764])"
925,"array([ 2592.86488193, -3487.16912484])"
926,"array([-433.45936908, 4954.4838785 ])"
927,"array([ -342.62588799, -6342.98625947])"
928,"array([ 499.89237301, 7342.57680822])"
929,"array([ -893.54727747, -2651.29111161])"
930,"array([ 386.9422179 , -410.27108008])"
931,"array([-5824.73698481,  2290.54524611])"
932,"array([-2237.78944484,  4385.98765223])"
933,"array([ -399.61916355, -4521.29108671])"
934,"array([178.31466746,  99.42546247])"
935,"array([-4254.49166553, -2195.01885812])"
936,"array([-5770.26969123, -1394.45588598])"
937,"array([-62.52529015, -81.29970748])"
938,"array([ 190.58280628, -826.24075357])"
939,"array([610.01395655, 376.09579423])"
940,"array([ 4186.296337  , -5764.74176104])"
941,"array([140.81152901, 212.28100461])"
942,"array([ 266.51040051, 3227.07501693])"
943,"array([1220.54674987, 6317.57444949])"
944,"array([-3976.59555199, -1787.16661827])"
945,"array([6843.27423348, 2415.96888706])"
946,"array([-4418.67095017, -2013.13550448])"
947,"array([2713.2536206 , 4956.67721052])"
948,"array([-7212.40241158,   -41.97387563])"
949,"array([  259.13930231, -4098.01357717])"
950,"array([329.09949836, 179.96276061])"
951,"array([-2155.5884558 ,  -127.64862356])"
952,"array([-5283.92048257,   522.33369413])"
953,"array([124.11126266, 336.40764779])"
954,"array([-2692.84612501,  3997.70300407])"
955,"array([-2301.88939204, -4556.21702917])"
956,"array([ 6680.52607944, -1940.62821679])"
957,"array([3133.11912484, -155.49667241])"
958,"array([-1866.82394353, -3925.73116621])"
959,"array([ 2337.08496334, -6201.90055272])"
960,"array([-3758.11958414, -6176.55843129])"
961,"array([-3172.47650671, -2076.27671339])"
962,"array([ 6611.12507866, -1628.61722095])"
963,"array([ 7037.74720679, -1456.59344546])"
964,"array([ 468.11882177, 7057.62065245])"
965,"array([-1187.76925576, -6975.82497073])"
966,"array([-2560.1917822 , -4644.60830959])"
967,"array([-5493.51755139, -2079.19969321])"
968,"array([ 2744.16870986, -2179.95193213])"
969,"array([ 176.63529312, 7095.28635039])"
970,"array([-5084.82551824,  2537.16489679])"
971,"array([-6311.85053195,   870.011784  ])"
972,"array([4012.11493103, -506.84452553])"
973,"array([3748.71413694, 1875.30936682])"
974,"array([ 4912.83626032, -3250.80477508])"
975,"array([-2957.05325591,  4580.55105289])"
976,"array([7425.38334841,  295.28222265])"
977,"array([-5455.59802842,  3664.37409607])"
978,"array([-6816.61029838,  2718.90511898])"
979,"array([5137.67457211,   48.20646355])"
980,"array([ 4922.03322687, -2524.15510928])"
