# index, _pos
609,"array([2236.22795747, 7724.74921852])"
610,"array([ 2590.30045449, -6178.9827971 ])"
611,"array([ 7823.9557125, -7314.8618846])"
612,"array([-3872.3609577 , -2791.64350387])"
613,"array([4067.80810719, 4608.8669608 ])"
614,"array([4489.90470144,  601.58976597])"
615,"array([ 8182.54745841, -5978.33402211])"
616,"array([-1619.76523799, -3249.03305737])"
617,"array([-7617.67943372, -5999.26436123])"
618,"array([6858.52003275, -661.34381284])"
619,"array([-6350.09795369,   969.97624811])"
620,"array([  208.26643756, -5009.81511648])"
621,"array([  417.00840878, -7522.82480172])"
622,"array([-7020.65064133, -6984.4322417 ])"
623,"array([-2532.74825956,  2660.16138169])"
624,"array([3325.08857326, 5841.81242385])"
625,"array([-9744.27886412, -4216.16603274])"
626,"array([-2715.99161817,  3556.26992748])"
627,"array([-6212.73685224, -1073.24914786])"
628,"array([-2795.13697765,  3384.22916437])"
629,"array([ 2424.77333688, -5194.26922356])"
630,"array([-8992.48196555,    76.18659857])"
631,"array([6870.64541702, 6139.77294765])"
632,"array([5876.44467148, 3468.97728137])"
633,"array([2276.09871142, 4891.53611586])"
634,"array([4597.75476368, 8662.10768275])"
635,"array([3852.25661323, 9476.09775912])"
636,"array([4194.06171478, 3020.05082148])"
637,"array([1056.04403095, 3789.47102382])"
638,"array([ 7639.58388606, -6916.79241122])"
639,"array([-10017.38884011,   4382.04212388])"
640,"array([ 8739.10299111, -5599.81837826])"
641,"array([-3454.2329513 ,  1412.05219655])"
642,"array([-4110.45721736, -1873.78739041])"
643,"array([ 49.16475563, 202.86055761])"
644,"array([ 836.08204052, 1064.93017654])"
645,"array([-146.01602269,  -84.32882263])"
646,"array([ 977.73599001, -899.86555607])"
647,"array([-1026.1433635 , -1427.73552851])"
648,"array([2881.8980711 , 2910.49880145])"
649,"array([ -633.49236987, -2521.7811027 ])"
650,"array([1225.28601775, 7795.72982355])"
651,"array([-1608.92228123, -9168.52654769])"
652,"array([ -79.04029813, -311.75883768])"
653,"array([-429.15933802, -422.61013877])"
654,"array([-6626.97770178,  -435.77154999])"
655,"array([  2188.66473063, -10729.94160313])"
656,"array([8171.18679514, 2328.63724975])"
657,"array([ 4810.4662924 , -6529.63304082])"
658,"array([1984.19070208, 9640.3380654 ])"
659,"array([ 3469.80632951, -4171.9829086 ])"
660,"array([ 5276.51290904, -1412.01174978])"
661,"array([ 1224.90109434, -4229.51424689])"
662,"array([7073.93212688, 5944.86558531])"
663,"array([-10808.8891971 ,    611.14194431])"
664,"array([-4424.89251901, -7651.94050238])"
665,"array([ 2973.1952028 , -4353.52007337])"
666,"array([711.74332651, -88.85650707])"
667,"array([ 1158.30247953, -3456.18422168])"
668,"array([-1392.57192663, -2867.70143878])"
669,"array([-2669.63614525, -3247.54935292])"
670,"array([-5220.9556016 , -4139.88486306])"
671,"array([ 4506.55057084, -4600.78454688])"
672,"array([-8002.22549717,   440.12218246])"
673,"array([-4645.72411285,  9299.54661175])"
674,"array([-247.2238604 ,   87.76611197])"
675,"array([-9828.73449588, -2467.49527317])"
676,"array([8387.33373713, 7670.68920436])"
677,"array([-2030.41128408, -5053.19011423])"
678,"array([-1166.07193139,   413.01339674])"
679,"array([ 204.41558602, -610.76698411])"
680,"array([-1843.20410449, -7849.97581749])"
681,"array([4238.92579111, 5217.49476378])"
682,"array([5657.6646776,   15.7962652])"
683,"array([-6806.17423867, -7778.66221839])"
684,"array([-2459.87152854, -3922.46433508])"
685,"array([ -116.35574735, -4175.26975093])"
686,"array([4616.35158004, 5026.22732213])"
687,"array([-4009.28642431,  5954.0931761 ])"
688,"array([6815.54295636, 6723.6593783 ])"
689,"array([-2455.93469455, -6774.94299185])"
690,"array([-4746.85199397, -3419.46087925])"
691,"array([10589.22792752,  3233.71116594])"
692,"array([1305.26903209, 6257.91231303])"
693,"array([ 2634.33291045, -7677.96536032])"
694,"array([-4521.1438003 ,  6226.59011431])"
695,"array([2590.86196522, 6030.71560725])"
696,"array([4318.99469284, 1601.90244761])"
697,"array([-479.89841228, 7566.81581288])"
698,"array([-4451.88009364,  5013.25342107])"
699,"array([-7866.07755402,  4782.70041609])"
700,"array([4656.41723626, 5294.58561446])"
701,"array([-1787.27577973,  6278.61139849])"
702,"array([ 352.62690121, -398.3724296 ])"
703,"array([ 517.71208827, -562.23263817])"
704,"array([-749.05756394, 3980.68906384])"
705,"array([ 5851.98146755, -6069.88080271])"
706,"array([-1948.36359096, -8609.49301199])"
707,"array([ 3226.81618835, -5428.68758089])"
708,"array([  3388.52705873, -10131.45182405])"
709,"array([-1319.97155553,  2476.48509031])"
710,"array([ 1069.52876885, -2613.05339429])"
711,"array([-10214.33917913,    271.08745966])"
712,"array([2373.35809873, 2592.95997166])"
713,"array([ 1145.03183483, -2769.4675372 ])"
714,"array([6282.13167463, 6072.61616793])"
715,"array([ 8661.07622752, -4295.38482478])"
716,"array([ 2716.52307108, -8044.10816681])"
717,"array([ 6032.61224432, -5636.86323742])"
718,"array([6586.14647386, 4177.055199  ])"
719,"array([9312.54681496, 3681.42442015])"
720,"array([  24.50973415, -419.01047362])"
721,"array([1930.82991911, 9973.4779547 ])"
722,"array([2523.78651307, 5686.29937897])"
723,"array([-7199.83352856, -5279.46948396])"
724,"array([-407.39340241, -248.70553707])"
725,"array([-6530.30461212, -6436.87116816])"
726,"array([545.2688375 , 957.32108387])"
727,"array([  681.02790554, -1280.70105565])"
728,"array([-4347.68484259, -5470.74813744])"
729,"array([-285.73264994, 3815.29446498])"
730,"array([ 6169.51934153, -1120.43313262])"
731,"array([5586.3033896,   39.0771674])"
732,"array([-9.45604491e-01, -9.84177203e+03])"
733,"array([-10250.85023669,   2054.64610327])"
734,"array([-10774.05064555,    -80.21486314])"
735,"array([-8728.69189455, -6471.20220785])"
736,"array([-2225.99551785,  3131.84375924])"
737,"array([ 5934.12404482, -2464.39343075])"
738,"array([-261.47824378, 4275.27742097])"
739,"array([833.39182239, 537.26195737])"
740,"array([-363.21630384, -748.01595835])"
741,"array([-752.03730081, -392.47399173])"
742,"array([ 714.66676031, -622.67578792])"
743,"array([3329.62646482, 6820.02157404])"
744,"array([3122.44576877, 8345.95988064])"
745,"array([-7898.38471303,  3972.20328159])"
746,"array([-8016.55750305,   -94.49140681])"
747,"array([-779.91389611, -507.52768698])"
748,"array([  134.65007475, -5021.21615825])"
749,"array([6472.22843526, -258.31395909])"
750,"array([2855.83420542, 9353.9316454 ])"
751,"array([1062.58838006, -427.66945365])"
752,"array([ 6885.60736739, -5339.01377239])"
753,"array([571.2154809 ,  57.18580439])"
754,"array([ -76.56487958, -582.07055025])"
755,"array([ 2684.5612691 , -6041.14844299])"
756,"array([5175.64165499, 8483.22799194])"
757,"array([  -163.6572572 , -10312.28315927])"
758,"array([ 885.66918408, 8621.13688856])"
759,"array([ 4267.02850431, -2278.03124855])"
760,"array([1199.57792406,  761.56698368])"
761,"array([-8086.04767124, -4945.69477035])"
762,"array([-5704.1348652,  9135.9890099])"
763,"array([ 6656.01197178, -7848.22531699])"
764,"array([948.22815219,  13.96320845])"
765,"array([-4909.41092622,   320.82241939])"
766,"array([ 5615.04826249, -5583.62604845])"
767,"array([-110.23005293, 4129.04245718])"
768,"array([-259.67075966,  130.56877269])"
769,"array([-3142.84543687, -4893.91316924])"
770,"array([  -49.45428219, -3070.77640093])"
771,"array([-6401.41188578, -5256.82466974])"
772,"array([-3226.43247374,   -37.49479685])"
773,"array([-732.30718594,   40.80351602])"
774,"array([-2897.30532096,   914.25575719])"
775,"array([ 7121.50116829, -3806.56835422])"
776,"array([-6633.7770306 , -8027.20130498])"
777,"array([624.16253342, 154.11358104])"
778,"array([-4512.44547469,  8159.37825973])"
779,"array([-6682.84231873,  1703.74707005])"
780,"array([ 9262.79561693, -4263.27516356])"
781,"array([-2929.91006457,  3138.41627708])"
782,"array([10246.13933344, -3146.32426694])"
783,"array([-3810.16739755,  -312.38715862])"
784,"array([1947.02607547, 6059.04201995])"
785,"array([-2740.00937209, -2792.36633818])"
786,"array([3913.07684265, 6703.5623653 ])"
787,"array([1861.33837193, 3947.07064357])"
788,"array([9070.01880671, -540.32795145])"
789,"array([1214.77313203, 4859.10670687])"
790,"array([7244.26285842, 1951.72046939])"
791,"array([ 1888.24339007, -5603.60603647])"
792,"array([-6512.41889176,  -929.48999041])"
793,"array([-155.34132244,   49.85249956])"
794,"array([ 275.44679576, -636.03284449])"
795,"array([-1389.33359164,  4790.21673236])"
796,"array([-7252.66598455,  1263.73223085])"
797,"array([ 5296.73506801, -8860.21014166])"
798,"array([  1300.695738  , -10053.05936001])"
799,"array([ 3890.22088268, -7010.67496734])"
800,"array([-8136.00152415,  1482.19510094])"
801,"array([-3591.67349363, -5703.62473198])"
802,"array([-787.53013429, 7860.89034324])"
803,"array([4950.95129255, 4123.76916122])"
804,"array([-8801.38317494, -1352.88617132])"
805,"array([ 817.92003002, -256.48707193])"
806,"array([ 872.17017942, -742.91909463])"
807,"array([  2878.63850198, -10763.88140574])"
808,"array([-9153.07409801,  -716.73662132])"
809,"array([-4227.89947297,  -102.86122448])"
810,"array([-3228.24880715, -2999.79742223])"
811,"array([ 5069.99940279, -2493.25725534])"
812,"array([ 4313.91160483, -6724.8132203 ])"
813,"array([1015.07013207, 8626.95834729])"
814,"array([ 2029.84611292, -5947.23157406])"
815,"array([-3038.16663179,  1155.48223952])"
816,"array([-649.86379698, 3662.89515738])"
817,"array([ -536.7960889 , -9456.27321822])"
818,"array([941.75942277, 370.44794728])"
819,"array([ -817.38063118, -3777.90211633])"
820,"array([ 5370.3663353 , -2975.59202619])"
821,"array([-524.65161613, 9789.05010527])"
822,"array([3853.83892139,  124.43880871])"
823,"array([-387.99982596, -202.57818573])"
824,"array([-218.17750684, 5879.26985605])"
825,"array([8890.24838511, 4177.39471233])"
826,"array([ 173.32118368, 6710.56013828])"
827,"array([-1519.96457674, -3372.15164423])"
828,"array([ 1675.06267301, -2535.42634801])"
829,"array([-5836.74187746,  7724.32846839])"
830,"array([-556.40685171, 7583.14519225])"
831,"array([2606.31447017, 5811.54261045])"
832,"array([1251.9057666 ,  -64.86828324])"
833,"array([3436.2524442 , 1747.54979055])"
834,"array([  -38.88942802, -4282.84113927])"
835,"array([1229.91330333, 3034.32745261])"
836,"array([ 1907.7965945 , -4065.77005267])"
837,"array([-2537.687427  ,  5073.87089366])"
838,"array([-5915.14163077,  7229.84449855])"
839,"array([2423.2093749 , 2204.88828283])"
840,"array([-4814.91754177,  -569.79256468])"
841,"array([2442.30888037, 7925.4048262 ])"
842,"array([ 2612.58214953, -8132.95070179])"
843,"array([-5243.3447969 ,  1936.36345207])"
844,"array([-228.28437034, 4344.67869443])"
845,"array([ 6322.06189499, -1419.30291046])"
846,"array([-3023.30335293,  1372.20710766])"
847,"array([ 4915.27207385, -1052.5026954 ])"
848,"array([ 8542.55470771, -3993.17125588])"
849,"array([11030.44211732,  2279.29431146])"
850,"array([7490.90726672, 7974.89217559])"
851,"array([6617.85155268, -859.5514588 ])"
852,"array([-2833.79450625,  7603.79693488])"
853,"array([ 7565.32753517, -2585.14986704])"
854,"array([6186.40424061, 6601.56002837])"
855,"array([4041.76780226, 5416.58721457])"
856,"array([5200.70780684, 9737.68856984])"
857,"array([2541.76579261, 1635.18383703])"
858,"array([ 3151.69395597, -3098.20367976])"
859,"array([1109.3976492 ,  -52.11812837])"
860,"array([-4813.51777112, -2560.59189868])"
861,"array([  471.37880523, -7045.63739377])"
862,"array([ 2385.61440754, -6326.28063805])"
863,"array([-3654.34789793, -5736.03331458])"
864,"array([ 556.18210441, 3470.69698065])"
865,"array([ 1616.45853972, -6865.86400092])"
866,"array([-5397.63546418,  -283.20365888])"
867,"array([ 3819.78109021, -8198.47944882])"
868,"array([  304.07745565, -7426.27212272])"
869,"array([ 3097.18963165, -5504.65797737])"
870,"array([3882.18498363, 7582.6760591 ])"
871,"array([ 7820.18973929, -1204.291436  ])"
872,"array([-7350.40325636, -1760.89851704])"
873,"array([4880.90407644, 7308.68026359])"
874,"array([1012.59070177, 7959.72953875])"
875,"array([ 5907.93431223, -2640.36280023])"
876,"array([7881.41061404, 1956.65685144])"
877,"array([ 4061.55914008, -5828.00619086])"
878,"array([ 8081.69919884, -2331.89285455])"
879,"array([-3401.01223105,  2412.35391947])"
880,"array([565.09439062,  75.08902427])"
881,"array([-2708.0939633 , -8814.86213789])"
882,"array([4280.67750787, -663.83739065])"
883,"array([ 2256.7659307 , -6445.89753822])"
884,"array([8009.9387143 ,  633.49426927])"
885,"array([-2439.69811855, -4743.04171969])"
886,"array([6263.97416039,  915.48673188])"
887,"array([ -1902.3193797, -10100.1374632])"
888,"array([ 79.97027208, 773.71271548])"
889,"array([-2107.7504392 , -6369.81002226])"
890,"array([ 4612.82325093, -8568.55349339])"
891,"array([-2085.95872318,  7100.91728214])"
892,"array([-9027.94383943,  3854.48000938])"
893,"array([1337.32176736, -183.11432277])"
894,"array([1425.20362018, 1015.66890466])"
895,"array([-10446.89692953,   3093.32778626])"
896,"array([898.44367878,  46.23143638])"
897,"array([1491.05471919,  217.76906462])"
898,"array([4638.50875457, 8832.7992081 ])"
899,"array([3440.04115575, 2036.82829793])"
900,"array([6914.82400353, 3344.95988734])"
901,"array([7412.76621036, 3223.19622943])"
902,"array([2540.95066967, 5126.73026642])"
903,"array([5028.74779277, 8669.13021644])"
904,"array([-7331.6833564 ,  1692.24220539])"
905,"array([7514.96755524, 4101.88434607])"
906,"array([-9721.04781957,  -148.15602949])"
907,"array([ 4888.56707623, -6562.18446733])"
908,"array([-4628.37093554,   140.43416666])"
909,"array([-3443.49424994, 10628.50732303])"
910,"array([-8560.63403063,  5362.25012541])"
911,"array([-2918.31109757, -7415.97406984])"
912,"array([-8407.97186155, -4058.36551085])"
913,"array([2522.32098042, 5981.26709662])"
914,"array([ 1884.56337209, -8087.92405223])"
915,"array([5003.38136592, 3871.47610855])"
916,"array([  -368.33771766, -10194.65820808])"
917,"array([ 1433.53417735, -4458.49550655])"
918,"array([6191.24085969,  894.56577534])"
919,"array([-8955.35593357, -4979.34872841])"
920,"array([-1844.4395893 , -3642.67785767])"
921,"array([  188.22976492, -5631.67751288])"
922,"array([   51.94445292, -3648.191284  ])"
923,"array([6929.46661033, 1694.67210728])"
924,"array([171.74909283, 340.46082092])"
925,"array([-2818.17698494, -5271.22903715])"
926,"array([-4629.12786876, -3090.38783846])"
927,"array([  307.99941329, -5889.82628633])"
928,"array([-1937.03449939,  7070.77998663])"
929,"array([6505.44399114, 7753.47179216])"
930,"array([-296.0245318 , 6969.69766815])"
931,"array([123.60899371, 641.00711473])"
932,"array([-9826.56681045,   554.69868655])"
933,"array([-8077.56439772,  1543.35402551])"
934,"array([ 763.60099839, -435.87867986])"
935,"array([-5006.15534715, -8374.11796342])"
936,"array([-5073.91553863, -2000.76800063])"
937,"array([-4135.95939303,  4724.81015226])"
938,"array([-2885.28463655, -7795.63766824])"
939,"array([2835.24767555, 1989.07140409])"
940,"array([-8878.78294609, -4906.95095092])"
941,"array([ 1160.17021966, -6428.96214344])"
942,"array([911.15288973, -70.39881236])"
943,"array([6168.16063494, 1714.43193602])"
944,"array([-3473.92307064,  3883.52768284])"
945,"array([ 8211.76514932, -3179.77239573])"
946,"array([ 6205.08110911, -9157.77886493])"
947,"array([-4323.70551007, -1081.49826047])"
948,"array([9783.49685271, 3802.18615291])"
949,"array([10060.83493492,  3772.69676459])"
950,"array([ 4978.85550421, -8556.58025567])"
951,"array([-6295.67237663,  2986.70642118])"
952,"array([ 1148.62160874, -7579.99967775])"
953,"array([ -219.36934196, -9725.8384201 ])"
954,"array([-4499.05630178, -5750.60247552])"
955,"array([ 865.72546144, -525.50156458])"
956,"array([-6560.02429536, -4437.32665377])"
957,"array([-2581.0848316 ,  2503.31624549])"
958,"array([1621.20261804, 7792.12732298])"
959,"array([ 786.82863286, 9736.55346267])"
960,"array([-9029.18761126,  4953.1986847 ])"
961,"array([-171.20897562, 4392.93091164])"
962,"array([ 701.28050546, -987.36032587])"
963,"array([ 7822.71161951, -4870.14339915])"
964,"array([ 871.92113021, 6997.355704  ])"
965,"array([-301.68125876, -475.08390023])"
966,"array([-6448.7369276 ,  7091.76057529])"
967,"array([6841.90721304, 5743.48262663])"
968,"array([ 5033.86135813, -7627.30997259])"
969,"array([508.16245413, 257.12466449])"
970,"array([ 6838.47149221, -4577.51204943])"
971,"array([-1215.5520554 ,  5187.67778993])"
972,"array([-7346.02479055, -6240.68911013])"
973,"array([-4456.2378301 , -7446.67373466])"
974,"array([7220.02300617, 3923.68080822])"
975,"array([-6618.77799244, -2294.34609789])"
976,"array([ 605.79632134, -410.57643184])"
